Order_ID,Customer_ID,Restaurant_ID,Delivery_person_ID,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_vehicle,Type_of_order,City,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Delivery_person_Age,Delivery_person_Ratings,Time_taken(min)
ORD-00398,CUST-017,REST-35,DP-15,09-02-2023,17:00,17:45,Stormy,High,motorcycle,Drinks,Urban,28.544727080478417,77.18186499266623,28.6459604442581,77.21949377117596,19,4.3,23 min
ORD-00399,CUST-104,REST-22,DP-04,09-02-2023,10:00,15:15,Stormy,Medium,scooter,Meal,Urban,28.42809723578224,77.10107657392302,28.56618252015639,77.13183446698787,35,3.4,27 min
ORD-00400,CUST-161,REST-44,DP-21,09-02-2023,10:45,11:30,Windy,Low,scooter,Meal,Semi-Urban,28.6304268135256,77.17564578149451,28.535174747844835,77.08935420450801,18,4.5,22 min
ORD-00401,CUST-137,REST-24,DP-13,10-02-2023,14:30,10:00,Sunny,Jam,scooter,Buffet,Urban,28.624167393526577,77.0946960880947,28.4856575215146,77.13677478110664,35,4.3,30 min
ORD-00402,CUST-043,REST-17,DP-22,10-02-2023,20:30,11:45,Windy,Medium,bicycle,Drinks,Metropolitian,28.493510996447842,77.02608186820768,28.489412756837407,77.02136201526237,43,5.0,38 min
ORD-00403,CUST-176,REST-10,DP-19,10-02-2023,16:00,11:45,Sunny,Medium,motorcycle,Snack,Semi-Urban,28.49187177356852,77.06688500256733,28.514930430077175,77.23960621127911,25,3.4,43 min
ORD-00404,CUST-039,REST-30,DP-02,10-02-2023,16:00,10:30,Cloudy,High,bicycle,Meal,Metropolitian,28.651352414271656,77.05641756994372,28.650671212989366,77.0729905783949,28,4.2,17 min
ORD-00405,CUST-170,REST-46,DP-14,10-02-2023,20:15,20:30,Sunny,Medium,scooter,Meal,Metropolitian,28.421707177322396,77.12840580573189,28.69016396204248,77.2176236369579,41,4.6,27 min
ORD-00406,CUST-026,REST-23,DP-29,10-02-2023,12:30,21:45,Cloudy,Medium,bicycle,Drinks,Urban,28.664331544506968,77.19748513502785,28.53159661440511,77.02050451143445,41,3.7,18 min
ORD-00407,CUST-099,REST-32,DP-04,10-02-2023,10:45,15:45,Cloudy,Jam,scooter,Buffet,Metropolitian,28.476998506968773,77.0791418224839,28.518005851624327,77.28652956684971,32,3.8,32 min
ORD-00408,CUST-050,REST-17,DP-16,10-02-2023,21:30,15:30,Sunny,Low,bicycle,Buffet,Semi-Urban,28.57789542432665,77.00362098059018,28.653965232745957,77.05790449562171,33,4.8,16 min
ORD-00409,CUST-153,REST-17,DP-21,10-02-2023,21:45,21:45,Fog,Low,bicycle,Snack,Metropolitian,28.680798253700534,77.15568120927942,28.52807159619089,77.26482262286213,34,3.8,34 min
ORD-00410,CUST-152,REST-14,DP-20,10-02-2023,17:00,19:15,Sunny,High,scooter,Buffet,Metropolitian,28.603436750460993,77.18172784680769,28.565605451688693,77.24284196288463,34,4.2,36 min
ORD-00411,CUST-013,REST-09,DP-14,11-02-2023,14:00,11:00,Stormy,Jam,bicycle,Meal,Metropolitian,28.52432894374011,77.28886114820054,28.469282499379624,77.29035797722442,29,4.8,35 min
ORD-00412,CUST-060,REST-40,DP-27,11-02-2023,21:00,10:15,Stormy,Low,motorcycle,Buffet,Metropolitian,28.606860262671624,77.17684124092797,28.623050760733722,77.14336719828373,27,3.4,29 min
ORD-00413,CUST-135,REST-02,DP-29,11-02-2023,10:00,11:45,Fog,Jam,bicycle,Snack,Metropolitian,28.50319389089491,77.14135176781345,28.559596495481234,77.21821918815378,37,5.0,31 min
ORD-00414,CUST-057,REST-45,DP-15,11-02-2023,19:30,15:15,Cloudy,Low,bicycle,Meal,Urban,28.483177524904754,77.17202048776932,28.6427103650721,77.11121319711134,23,4.4,43 min
ORD-00415,CUST-036,REST-25,DP-28,11-02-2023,21:15,20:45,Fog,Jam,motorcycle,Buffet,Semi-Urban,28.6990049833804,77.2783701889586,28.6342198190086,77.0553104714059,25,4.0,24 min
ORD-00416,CUST-173,REST-39,DP-03,11-02-2023,14:45,21:45,Stormy,High,scooter,Buffet,Urban,28.625237069353936,77.2485134436805,28.464501430481008,77.13292277988003,30,3.9,15 min
ORD-00417,CUST-020,REST-09,DP-08,11-02-2023,18:30,20:15,Fog,Medium,motorcycle,Drinks,Semi-Urban,28.593415993214546,77.09689362000914,28.614690665167327,77.04972470461654,19,4.9,20 min
ORD-00418,CUST-065,REST-22,DP-16,11-02-2023,16:15,13:45,Sunny,High,bicycle,Snack,Semi-Urban,28.506586892965796,77.07117630909714,28.64001632238541,77.2946133868359,36,3.4,17 min
ORD-00419,CUST-008,REST-43,DP-10,11-02-2023,16:00,17:15,Fog,Low,scooter,Buffet,Semi-Urban,28.414748248746513,77.07879008370982,28.503832172234716,77.02887394734222,39,3.6,33 min
ORD-00420,CUST-144,REST-46,DP-04,11-02-2023,13:15,10:45,Cloudy,High,bicycle,Drinks,Semi-Urban,28.409317062810544,77.15132631191456,28.45178273387068,77.17676351703578,27,3.6,21 min
ORD-00421,CUST-142,REST-04,DP-18,12-02-2023,11:15,13:45,Sunny,Medium,bicycle,Meal,Semi-Urban,28.56625437663464,77.22321483536857,28.400789646673875,77.18793915657622,21,3.6,27 min
ORD-00422,CUST-115,REST-26,DP-02,12-02-2023,13:15,16:45,Windy,High,motorcycle,Drinks,Metropolitian,28.628609816311716,77.15096576215488,28.535271095927943,77.16142386286222,29,3.9,27 min
ORD-00423,CUST-143,REST-29,DP-17,12-02-2023,10:30,20:30,Stormy,Low,motorcycle,Drinks,Urban,28.561213757133157,77.02033891874844,28.505729819461653,77.19865576571355,35,5.0,31 min
ORD-00424,CUST-092,REST-45,DP-13,12-02-2023,13:15,20:30,Stormy,Low,scooter,Buffet,Urban,28.652235521581733,77.217074210132,28.56647295014762,77.03485423250356,24,4.8,15 min
ORD-00425,CUST-098,REST-34,DP-04,12-02-2023,14:30,17:45,Fog,High,scooter,Buffet,Metropolitian,28.410027959927966,77.24179103860128,28.456412327776633,77.16650555726159,37,3.7,28 min
ORD-00426,CUST-066,REST-23,DP-26,12-02-2023,21:45,20:00,Sunny,Medium,scooter,Buffet,Semi-Urban,28.51002562292778,77.08684935953592,28.65789966429994,77.0861637713382,41,3.8,43 min
ORD-00427,CUST-032,REST-37,DP-25,12-02-2023,13:00,16:45,Windy,High,bicycle,Drinks,Urban,28.47112111735225,77.199237721785,28.477326564688433,77.28205281899031,41,4.3,40 min
ORD-00428,CUST-191,REST-11,DP-11,12-02-2023,10:45,18:30,Sunny,Medium,motorcycle,Meal,Metropolitian,28.534181890447137,77.12797757031632,28.467928881526294,77.22862149603192,40,3.0,17 min
ORD-00429,CUST-086,REST-06,DP-07,12-02-2023,19:30,12:45,Stormy,Jam,motorcycle,Snack,Metropolitian,28.421712917958235,77.26673580671823,28.544214216945306,77.29175434464793,43,4.6,28 min
ORD-00430,CUST-051,REST-18,DP-12,12-02-2023,18:30,14:15,Sunny,Medium,motorcycle,Drinks,Urban,28.68623949247132,77.25356766744822,28.54965530712328,77.01126682092206,42,4.8,38 min
ORD-00431,CUST-153,REST-21,DP-10,13-02-2023,11:30,10:30,Windy,Jam,scooter,Buffet,Urban,28.466976620320807,77.15762959949289,28.464525568635526,77.08553995255421,21,4.7,15 min
ORD-00432,CUST-186,REST-42,DP-07,13-02-2023,18:15,16:00,Fog,High,motorcycle,Snack,Semi-Urban,28.676692332645075,77.20745166374408,28.481558218017774,77.0586267759915,24,3.8,30 min
ORD-00433,CUST-063,REST-36,DP-13,13-02-2023,11:30,17:30,Cloudy,Medium,motorcycle,Meal,Semi-Urban,28.527767946511002,77.26500491030663,28.450911571746573,77.00334637619355,27,3.9,24 min
ORD-00434,CUST-190,REST-41,DP-07,13-02-2023,20:00,14:15,Sunny,Jam,motorcycle,Snack,Urban,28.695657239976565,77.14871510302348,28.615538053496948,77.0726977190739,43,3.0,27 min
ORD-00435,CUST-125,REST-38,DP-24,13-02-2023,19:15,13:45,Cloudy,Jam,scooter,Buffet,Semi-Urban,28.566217515038062,77.09397522214664,28.631026709376222,77.20363279505612,32,3.8,18 min
ORD-00436,CUST-150,REST-34,DP-17,13-02-2023,11:30,16:00,Stormy,Jam,motorcycle,Drinks,Metropolitian,28.679249859252742,77.22609984137287,28.538698549237782,77.06932667664037,29,3.9,23 min
ORD-00437,CUST-058,REST-17,DP-10,13-02-2023,15:00,16:45,Fog,Low,scooter,Drinks,Semi-Urban,28.401604696608267,77.0660198764354,28.614226106805503,77.15270103364479,18,4.8,28 min
ORD-00438,CUST-058,REST-37,DP-29,13-02-2023,18:30,10:00,Fog,High,motorcycle,Buffet,Semi-Urban,28.62447164185427,77.11655934440181,28.620780617581232,77.2663454344895,37,4.8,18 min
ORD-00439,CUST-086,REST-25,DP-10,13-02-2023,21:30,19:15,Sunny,Jam,motorcycle,Drinks,Metropolitian,28.670915195930753,77.25971817113204,28.44148265830334,77.20812737610473,35,4.9,24 min
ORD-00440,CUST-049,REST-38,DP-24,13-02-2023,13:15,12:15,Fog,Medium,motorcycle,Buffet,Semi-Urban,28.441916170093684,77.2173267020808,28.68985340745036,77.11838872097181,42,4.8,22 min
ORD-00441,CUST-180,REST-12,DP-04,14-02-2023,20:00,20:15,Sunny,Jam,scooter,Drinks,Metropolitian,28.428837755519645,77.12114330157425,28.64630958412893,77.11174068167364,33,3.0,37 min
ORD-00442,CUST-170,REST-23,DP-20,14-02-2023,11:00,11:30,Sunny,Low,scooter,Drinks,Semi-Urban,28.527371782155786,77.0644233507225,28.461345038358747,77.13672074420255,22,4.3,17 min
ORD-00443,CUST-070,REST-42,DP-04,14-02-2023,15:30,21:15,Cloudy,High,motorcycle,Drinks,Urban,28.68010367183988,77.10679051724966,28.45584951072382,77.05311243231797,36,3.1,37 min
ORD-00444,CUST-015,REST-22,DP-22,14-02-2023,17:15,11:30,Fog,Low,bicycle,Meal,Semi-Urban,28.56271596805713,77.08523124476822,28.437698343673873,77.19020023022479,21,3.5,21 min
ORD-00445,CUST-054,REST-21,DP-07,14-02-2023,10:00,13:15,Sunny,Low,scooter,Meal,Urban,28.55823693911652,77.05282678638315,28.441513568762574,77.10924584573138,23,4.2,24 min
ORD-00446,CUST-188,REST-27,DP-22,14-02-2023,21:30,15:45,Cloudy,Low,scooter,Buffet,Urban,28.442337835489795,77.2229998740697,28.62444853970861,77.25570960477862,43,4.4,17 min
ORD-00447,CUST-101,REST-31,DP-01,14-02-2023,20:00,19:45,Windy,Medium,motorcycle,Meal,Urban,28.400236853327964,77.07562096605506,28.540896277085487,77.22696579801735,34,4.3,16 min
ORD-00448,CUST-008,REST-06,DP-12,14-02-2023,16:00,13:30,Cloudy,High,bicycle,Buffet,Urban,28.643042027223636,77.13625024105033,28.634880251821958,77.18315394922764,24,3.1,29 min
ORD-00449,CUST-053,REST-27,DP-24,14-02-2023,19:00,14:45,Cloudy,High,motorcycle,Snack,Urban,28.42627236889587,77.11575783405083,28.62387646830506,77.10926066679485,41,3.2,23 min
ORD-00450,CUST-060,REST-40,DP-13,14-02-2023,14:15,12:00,Sunny,Medium,scooter,Snack,Metropolitian,28.590154945620597,77.29462321359068,28.581383814051566,77.06297954950205,40,3.3,29 min
ORD-00451,CUST-108,REST-34,DP-10,15-02-2023,10:30,18:45,Stormy,High,scooter,Meal,Metropolitian,28.674384936354556,77.11732767324446,28.605909981973603,77.23284555923169,24,3.2,31 min
ORD-00452,CUST-005,REST-12,DP-15,15-02-2023,18:30,17:45,Stormy,Low,motorcycle,Snack,Metropolitian,28.462595573947528,77.02399474483903,28.40550671731374,77.14592272969732,26,3.4,44 min
ORD-00453,CUST-103,REST-45,DP-27,15-02-2023,17:00,21:45,Stormy,High,motorcycle,Snack,Urban,28.599581850871072,77.02694772577162,28.493533294041505,77.06742501145321,30,4.4,21 min
ORD-00454,CUST-196,REST-07,DP-13,15-02-2023,15:45,16:45,Cloudy,Medium,bicycle,Drinks,Semi-Urban,28.42360957301225,77.17722611640592,28.591346653777823,77.058552384512,37,4.7,34 min
ORD-00455,CUST-006,REST-10,DP-23,15-02-2023,14:15,20:15,Sunny,Low,bicycle,Drinks,Metropolitian,28.58112654315128,77.17980906552148,28.402803486045872,77.0496202713504,31,3.8,32 min
ORD-00456,CUST-109,REST-45,DP-22,15-02-2023,20:15,17:00,Fog,Medium,scooter,Buffet,Semi-Urban,28.44917951628596,77.1256276971448,28.409893083104777,77.23314835886168,33,4.4,29 min
ORD-00457,CUST-116,REST-17,DP-22,15-02-2023,13:30,17:45,Cloudy,Jam,bicycle,Snack,Semi-Urban,28.62078606815455,77.12955310769361,28.655566394741115,77.06869615559009,40,3.4,32 min
ORD-00458,CUST-094,REST-26,DP-21,15-02-2023,16:00,19:30,Cloudy,Low,bicycle,Buffet,Urban,28.49036938843817,77.01617977485226,28.60520745850762,77.15799267905756,26,4.9,38 min
ORD-00459,CUST-047,REST-21,DP-22,15-02-2023,14:15,21:00,Sunny,Low,scooter,Buffet,Urban,28.539017302641394,77.15496395311678,28.479610919936103,77.13546390829191,32,3.7,37 min
ORD-00460,CUST-099,REST-28,DP-28,15-02-2023,19:15,13:00,Windy,High,scooter,Snack,Urban,28.579829162608284,77.1514218426141,28.60638885203561,77.17388326976848,22,4.7,26 min
ORD-00461,CUST-055,REST-46,DP-09,16-02-2023,21:45,13:00,Cloudy,Low,scooter,Meal,Metropolitian,28.45138202319987,77.04486479556708,28.63773700074178,77.26314647011135,35,4.9,37 min
ORD-00462,CUST-168,REST-02,DP-26,16-02-2023,11:45,19:15,Windy,Medium,scooter,Snack,Urban,28.622491345585285,77.03115181583328,28.49203828493303,77.26032421702452,38,4.7,35 min
ORD-00463,CUST-052,REST-43,DP-09,16-02-2023,12:30,13:30,Windy,High,motorcycle,Drinks,Metropolitian,28.490792102191044,77.03707174717985,28.410811213249755,77.13532282154746,37,3.1,44 min
ORD-00464,CUST-144,REST-01,DP-15,16-02-2023,21:45,11:45,Stormy,Jam,scooter,Snack,Metropolitian,28.598711557973825,77.03030847394737,28.67983373740632,77.00460987522041,25,4.3,40 min
ORD-00465,CUST-013,REST-36,DP-10,16-02-2023,18:30,15:30,Sunny,Medium,scooter,Meal,Metropolitian,28.44748491520981,77.18291245866102,28.503553951488687,77.1279331417143,32,3.2,22 min
ORD-00466,CUST-114,REST-26,DP-24,16-02-2023,16:45,17:30,Windy,Jam,scooter,Buffet,Metropolitian,28.606435297761905,77.05894479572088,28.43194452898541,77.18185806122725,38,3.0,44 min
ORD-00467,CUST-124,REST-29,DP-26,16-02-2023,20:45,17:30,Sunny,Jam,bicycle,Buffet,Urban,28.43845642184314,77.07542904565624,28.547557061417944,77.16732942772941,42,3.1,16 min
ORD-00468,CUST-106,REST-21,DP-25,16-02-2023,19:30,15:15,Stormy,Jam,scooter,Drinks,Metropolitian,28.527606948880994,77.05207164324543,28.63054033869924,77.19540083174006,26,4.8,16 min
ORD-00469,CUST-158,REST-11,DP-29,16-02-2023,18:15,16:30,Sunny,Low,motorcycle,Drinks,Urban,28.474161822121662,77.28735059133454,28.466494194385266,77.04622271974192,36,4.8,19 min
ORD-00470,CUST-147,REST-40,DP-10,16-02-2023,13:45,21:15,Cloudy,Medium,motorcycle,Drinks,Urban,28.624512574828454,77.25638523894555,28.48084701504001,77.19396052963421,43,3.5,15 min
ORD-00471,CUST-145,REST-11,DP-08,17-02-2023,10:45,14:45,Windy,Medium,scooter,Buffet,Metropolitian,28.478610501352062,77.06914845120545,28.472814496039575,77.05479548562313,39,4.1,36 min
ORD-00472,CUST-120,REST-36,DP-24,17-02-2023,16:15,15:15,Sunny,Low,motorcycle,Drinks,Urban,28.664515191918618,77.09826988817663,28.697501915849504,77.22515719420902,23,4.9,18 min
ORD-00473,CUST-063,REST-49,DP-16,17-02-2023,17:45,17:45,Fog,High,bicycle,Snack,Semi-Urban,28.667546063421984,77.0629678526915,28.45922112011916,77.1017262839788,21,4.0,20 min
ORD-00474,CUST-019,REST-39,DP-17,17-02-2023,14:30,17:30,Sunny,Jam,scooter,Buffet,Urban,28.458932394566833,77.14756278783824,28.572656065089838,77.21296863001443,28,3.8,37 min
ORD-00475,CUST-092,REST-40,DP-26,17-02-2023,13:00,21:45,Windy,Medium,motorcycle,Meal,Urban,28.584153783502316,77.00588315974228,28.677579392497087,77.01435967967183,27,4.0,27 min
ORD-00476,CUST-058,REST-35,DP-27,17-02-2023,17:00,21:15,Stormy,Low,motorcycle,Buffet,Metropolitian,28.426315292515987,77.20141040266904,28.44406897066333,77.12235800767728,20,4.6,33 min
ORD-00477,CUST-183,REST-34,DP-05,17-02-2023,10:30,16:00,Stormy,Jam,scooter,Snack,Metropolitian,28.517461129880488,77.15694744494529,28.69125625936031,77.211510356679,18,4.0,25 min
ORD-00478,CUST-090,REST-47,DP-04,17-02-2023,13:30,10:30,Windy,High,motorcycle,Snack,Urban,28.61399651885038,77.26959167849033,28.684243170318688,77.06806115489945,29,4.6,27 min
ORD-00479,CUST-117,REST-24,DP-18,17-02-2023,19:45,19:00,Cloudy,High,scooter,Drinks,Metropolitian,28.597826974054975,77.04931780529853,28.665371596117478,77.23858611343917,40,3.9,22 min
ORD-00480,CUST-062,REST-22,DP-24,17-02-2023,11:45,16:15,Cloudy,Jam,motorcycle,Buffet,Semi-Urban,28.58741020082198,77.24123277381834,28.464366956399,77.18923391993148,32,3.5,21 min
ORD-00481,CUST-023,REST-05,DP-19,18-02-2023,12:30,14:45,Stormy,High,bicycle,Buffet,Semi-Urban,28.484762259098733,77.23758830434001,28.590216516803295,77.17626853164494,32,3.7,27 min
ORD-00482,CUST-127,REST-33,DP-04,18-02-2023,20:15,11:00,Stormy,Medium,motorcycle,Buffet,Metropolitian,28.51340748483032,77.03815435676506,28.628267441888372,77.1060646562613,38,3.2,15 min
ORD-00483,CUST-137,REST-36,DP-28,18-02-2023,20:00,15:00,Windy,Medium,motorcycle,Meal,Urban,28.430883843410083,77.11956776724324,28.695808378458928,77.14473544111434,31,4.0,20 min
ORD-00484,CUST-140,REST-47,DP-07,18-02-2023,10:15,18:45,Cloudy,Medium,scooter,Drinks,Semi-Urban,28.61570684613008,77.05104579234336,28.45412714662441,77.17920479029335,43,3.3,21 min
ORD-00485,CUST-129,REST-20,DP-10,18-02-2023,14:45,11:30,Stormy,High,motorcycle,Snack,Semi-Urban,28.55116663903738,77.07641615013726,28.629807769855788,77.14173863417446,24,4.6,30 min
ORD-00486,CUST-058,REST-19,DP-25,18-02-2023,11:45,21:45,Cloudy,Medium,scooter,Snack,Urban,28.612629689703695,77.07897385244917,28.501640350978132,77.20949399718216,34,3.8,44 min
ORD-00487,CUST-122,REST-35,DP-18,18-02-2023,13:45,10:30,Stormy,Low,bicycle,Drinks,Metropolitian,28.474683057439062,77.16687091820774,28.4526879396704,77.13010907993208,41,4.5,41 min
ORD-00488,CUST-001,REST-43,DP-19,18-02-2023,21:15,19:30,Sunny,Medium,scooter,Snack,Semi-Urban,28.49733146859052,77.12342327952814,28.526413082364154,77.06068195452261,36,4.9,29 min
ORD-00489,CUST-034,REST-17,DP-04,18-02-2023,10:30,16:30,Fog,Medium,scooter,Snack,Urban,28.500264601178035,77.28431984120189,28.638150773644583,77.06418013484031,24,4.7,34 min
ORD-00490,CUST-096,REST-45,DP-10,18-02-2023,13:00,10:45,Sunny,High,motorcycle,Drinks,Urban,28.407722722924163,77.0379110425841,28.539454941111213,77.00174113065289,20,4.9,44 min
ORD-00491,CUST-126,REST-43,DP-01,19-02-2023,11:00,18:45,Stormy,Medium,bicycle,Snack,Semi-Urban,28.502314361849187,77.29210764045506,28.561256930060914,77.0902873146676,20,4.1,16 min
ORD-00492,CUST-118,REST-34,DP-23,19-02-2023,17:45,13:15,Fog,Jam,scooter,Buffet,Metropolitian,28.64099137205541,77.06919159206429,28.698547823060036,77.22467529214356,43,3.3,40 min
ORD-00493,CUST-048,REST-09,DP-18,19-02-2023,20:30,20:00,Fog,Low,motorcycle,Meal,Semi-Urban,28.66918954872492,77.23186218091455,28.519732789867227,77.23824881265128,42,4.9,39 min
ORD-00494,CUST-089,REST-26,DP-05,19-02-2023,20:00,11:00,Stormy,High,motorcycle,Drinks,Urban,28.55546549469078,77.10169097785185,28.58462022641277,77.06074026262873,35,4.7,37 min
ORD-00495,CUST-117,REST-02,DP-15,19-02-2023,13:15,18:30,Stormy,Low,scooter,Meal,Semi-Urban,28.536650508565764,77.04292441862519,28.50957326048461,77.28771319906141,37,4.7,30 min
ORD-00496,CUST-129,REST-09,DP-17,19-02-2023,20:15,21:45,Cloudy,Jam,motorcycle,Snack,Metropolitian,28.40924738560981,77.25736675557387,28.51783569389861,77.15072083804404,39,4.4,31 min
ORD-00497,CUST-016,REST-09,DP-03,19-02-2023,15:30,15:30,Stormy,High,scooter,Snack,Urban,28.663761301275613,77.09265826977094,28.60869222603362,77.27509362470555,31,4.2,38 min
ORD-00498,CUST-189,REST-40,DP-12,19-02-2023,20:15,21:30,Windy,High,scooter,Buffet,Metropolitian,28.40390306402776,77.19765662126805,28.681366092828465,77.2120295845585,20,3.0,29 min
ORD-00499,CUST-192,REST-17,DP-02,19-02-2023,12:15,18:30,Stormy,Medium,scooter,Drinks,Semi-Urban,28.683425024063062,77.16993310552598,28.562707685147696,77.21673002690672,43,4.5,17 min
ORD-00500,CUST-191,REST-01,DP-01,19-02-2023,15:30,11:45,Windy,Low,bicycle,Snack,Semi-Urban,28.546764874606428,77.14152689281727,28.63051997868463,77.02551308639183,43,3.2,18 min
ORD-00501,CUST-069,REST-25,DP-23,20-02-2023,14:15,16:30,Stormy,Jam,scooter,Drinks,Metropolitian,28.502580348072417,77.14874584179456,28.42676196764509,77.06599733806908,24,3.5,26 min
ORD-00502,CUST-022,REST-43,DP-21,20-02-2023,19:00,13:30,Cloudy,Jam,motorcycle,Drinks,Semi-Urban,28.677265530452797,77.21967137422769,28.463347411229577,77.00264444998834,24,4.1,19 min
ORD-00503,CUST-093,REST-40,DP-17,20-02-2023,19:00,18:45,Windy,High,bicycle,Drinks,Metropolitian,28.407317297933027,77.02633187423703,28.55063949227586,77.21483829214301,22,3.9,31 min
ORD-00504,CUST-195,REST-42,DP-22,20-02-2023,14:15,17:00,Sunny,Medium,motorcycle,Drinks,Semi-Urban,28.574427468460726,77.20045419858737,28.40600351708863,77.10333148652855,20,3.0,20 min
ORD-00505,CUST-076,REST-25,DP-16,20-02-2023,21:00,10:00,Windy,High,bicycle,Drinks,Metropolitian,28.5646797573498,77.26874363041956,28.475856493628765,77.2359957548229,35,4.6,24 min
ORD-00506,CUST-154,REST-39,DP-05,20-02-2023,12:30,14:15,Cloudy,High,bicycle,Meal,Metropolitian,28.465796120363414,77.01733645910596,28.55522038694749,77.10168086598111,32,4.8,36 min
ORD-00507,CUST-144,REST-35,DP-15,20-02-2023,15:45,12:00,Windy,High,bicycle,Buffet,Urban,28.52866622940506,77.0421960017701,28.40448835947689,77.24580012568966,37,4.4,32 min
ORD-00508,CUST-179,REST-03,DP-03,20-02-2023,11:45,18:45,Stormy,High,bicycle,Drinks,Urban,28.59567920178313,77.21498958101061,28.479363885867812,77.0392094761245,31,4.1,41 min
ORD-00509,CUST-086,REST-37,DP-28,20-02-2023,18:00,19:15,Stormy,Jam,motorcycle,Meal,Metropolitian,28.61813935906458,77.13118449447339,28.55420924584276,77.05201194702725,21,4.9,24 min
ORD-00510,CUST-185,REST-44,DP-07,20-02-2023,20:30,15:45,Cloudy,Jam,scooter,Snack,Semi-Urban,28.400215057611973,77.1210645862441,28.57194477439437,77.10226296187518,44,3.2,20 min
ORD-00511,CUST-029,REST-44,DP-11,21-02-2023,13:00,21:30,Fog,High,motorcycle,Drinks,Semi-Urban,28.681056029027303,77.04108999036328,28.67772550791659,77.12254621666469,41,4.5,38 min
ORD-00512,CUST-069,REST-30,DP-10,21-02-2023,15:45,17:00,Stormy,High,scooter,Snack,Semi-Urban,28.449357611717843,77.15203101221533,28.593603686975182,77.1046108432529,25,3.3,20 min
ORD-00513,CUST-047,REST-38,DP-09,21-02-2023,14:00,20:15,Sunny,Medium,motorcycle,Drinks,Metropolitian,28.470074130266706,77.03796359335891,28.524420740759,77.22909410975696,38,3.8,34 min
ORD-00514,CUST-094,REST-34,DP-14,21-02-2023,18:00,15:45,Cloudy,High,bicycle,Meal,Metropolitian,28.479042033708154,77.14298613689316,28.67910535313992,77.02908541778801,30,4.2,29 min
ORD-00515,CUST-190,REST-12,DP-13,21-02-2023,11:00,21:00,Windy,Jam,bicycle,Meal,Metropolitian,28.411346040965608,77.2290845896885,28.635464895016337,77.10536510589155,39,4.5,18 min
ORD-00516,CUST-197,REST-19,DP-29,21-02-2023,15:00,12:45,Windy,Low,scooter,Meal,Metropolitian,28.436915637077096,77.07747930736615,28.460002676333822,77.25117199985463,25,3.0,39 min
ORD-00517,CUST-144,REST-37,DP-25,21-02-2023,20:30,12:00,Sunny,Jam,scooter,Buffet,Urban,28.69590497688325,77.14423585045391,28.439252708404645,77.02003912317865,32,3.5,30 min
ORD-00518,CUST-176,REST-44,DP-25,21-02-2023,12:30,15:15,Stormy,Medium,motorcycle,Snack,Metropolitian,28.494565021213184,77.29760479081905,28.60274349072282,77.2827030523014,34,4.1,36 min
ORD-00519,CUST-085,REST-49,DP-02,21-02-2023,19:15,15:45,Cloudy,Jam,scooter,Buffet,Semi-Urban,28.434590327101713,77.2059951270062,28.567964949673094,77.2958950526816,22,4.1,38 min
ORD-00520,CUST-039,REST-17,DP-03,21-02-2023,12:15,15:45,Sunny,Low,motorcycle,Drinks,Urban,28.432097378352385,77.25240703139156,28.636902084137827,77.02657045214752,37,4.3,22 min
ORD-00521,CUST-100,REST-10,DP-07,22-02-2023,10:00,16:45,Stormy,High,scooter,Snack,Semi-Urban,28.615837990300992,77.12445428196816,28.621641515023605,77.08738175667672,21,3.6,21 min
ORD-00522,CUST-033,REST-49,DP-21,22-02-2023,21:00,18:15,Cloudy,Low,scooter,Meal,Metropolitian,28.65637059920979,77.23035827693775,28.587563460157252,77.1117201998106,28,4.1,33 min
ORD-00523,CUST-101,REST-47,DP-18,22-02-2023,21:30,12:15,Windy,High,scooter,Snack,Urban,28.47708568985254,77.0121527518824,28.695914651488668,77.23291741059582,35,3.4,40 min
ORD-00524,CUST-023,REST-12,DP-03,22-02-2023,16:45,12:45,Cloudy,High,bicycle,Meal,Metropolitian,28.406272853700568,77.03687335476268,28.560076919033122,77.17877804363502,27,3.4,31 min
ORD-00525,CUST-010,REST-16,DP-10,22-02-2023,12:00,20:45,Fog,Jam,bicycle,Buffet,Urban,28.466927005533606,77.06092117787601,28.433931726950515,77.19330971014777,34,4.2,35 min
ORD-00526,CUST-069,REST-24,DP-22,22-02-2023,21:30,10:30,Cloudy,Jam,motorcycle,Buffet,Semi-Urban,28.416954707239025,77.12058557738456,28.648482069444796,77.22725294684555,32,4.4,27 min
ORD-00527,CUST-100,REST-19,DP-29,22-02-2023,17:00,14:15,Fog,Jam,scooter,Meal,Metropolitian,28.43101848098901,77.25372346349772,28.475556008703713,77.0353936998311,23,3.2,29 min
ORD-00528,CUST-034,REST-08,DP-07,22-02-2023,12:00,13:00,Cloudy,Medium,motorcycle,Meal,Metropolitian,28.52945243595429,77.10387981523638,28.633190644443175,77.24996283707307,40,3.2,40 min
ORD-00529,CUST-180,REST-31,DP-09,22-02-2023,11:30,18:30,Fog,Jam,scooter,Drinks,Urban,28.46897551125849,77.19638635805464,28.687132128800016,77.21168594125405,38,4.1,40 min
ORD-00530,CUST-138,REST-21,DP-17,22-02-2023,13:30,14:15,Windy,Medium,bicycle,Buffet,Urban,28.554783763557626,77.21279428844105,28.609038654189302,77.1732025175589,33,3.5,16 min
