Order_ID,Customer_ID,Restaurant_ID,Delivery_person_ID,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Type_of_vehicle,Type_of_order,City,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),Distance_km,Route_Efficiency,Actual_Distance_km,Order_Datetime,Pickup_Datetime,Order_Hour,Pickup_Hour,Order_Minute,Pickup_Minute,DayOfWeek,Month,Year,Day,IsWeekend,IsHoliday,IsPeakHour,Wait_Time_Minutes,Delivery_Speed,Restaurant_Prep_Time,Delivery_Person_Efficiency,Restaurant_Efficiency,Time_Cost,Distance_Cost,Fuel_Cost,Maintenance_Cost,Total_Variable_Cost,Total_Cost,Revenue,Profit,CO2_Emissions,Fuel_Consumption
ORD-00814,CUST-053,REST-04,DP-21,2023-03-23,15:00,11:15,Stormy,Jam,scooter,Drinks,Metropolitian,28.57542704250119,77.11345890485846,28.450442325768424,77.29679998604848,33,3.5,40.0,22.67272490569264,1.4604209413086862,33.11172224880454,2023-03-23 15:00:00,2023-03-23 11:15:00,15,11,0,15,3,3,2023,23,0,0,0,58.48314606741573,0.566818122642316,40.93820224719101,0.9993092009599811,1.021453730387448,80.0,68.01817471707793,34.00908735853896,11.33636245284632,193.3636245284632,243.3636245284632,100,-143.3636245284632,2.7207269886831167,1.5115149937128427
ORD-00815,CUST-165,REST-20,DP-10,2023-03-23,13:30,20:30,Windy,Medium,motorcycle,Buffet,Metropolitian,28.64486835555884,77.17292166543609,28.69162879796369,77.08176429436791,32,3.3,38.0,10.302047586289266,1.4349481810310643,14.782904444841249,2023-03-23 13:30:00,2023-03-23 20:30:00,13,20,30,30,3,3,2023,23,0,0,1,58.48314606741573,0.2711065154286649,40.93820224719101,0.4617994757160726,1.0567268314879417,76.0,30.906142758867798,15.453071379433899,5.151023793144633,127.51023793144633,177.51023793144634,100,-77.51023793144634,1.236245710354712,0.6868031724192843
ORD-00816,CUST-083,REST-32,DP-23,2023-03-23,21:45,10:30,Fog,High,scooter,Meal,Urban,28.69647863454296,77.23760093783906,28.585267193962885,77.26249684850733,27,3.8,33.0,12.602556853021401,1.259419028563036,15.871899909242645,2023-03-23 21:45:00,2023-03-23 10:30:00,21,10,45,30,3,3,2023,23,0,0,1,58.48314606741573,0.3818956622127697,40.93820224719101,0.6073488647948448,0.9799523869189324,66.0,37.807670559064206,18.903835279532103,6.3012784265107005,129.012784265107,179.012784265107,100,-79.012784265107,1.512306822362568,0.8401704568680934
ORD-00817,CUST-145,REST-36,DP-26,2023-03-23,17:45,11:30,Cloudy,Medium,scooter,Meal,Urban,28.516655448942235,77.09729409916267,28.6944247165501,77.22998679955235,31,3.6,16.0,23.63334561622076,1.2956377178724647,30.620253979891483,2023-03-23 17:45:00,2023-03-23 11:30:00,17,11,45,30,3,3,2023,23,0,0,0,58.48314606741573,1.4770841010137974,40.93820224719101,2.4693585063330366,1.0598783221261607,32.0,70.90003684866227,35.450018424331134,11.81667280811038,150.1667280811038,200.1667280811038,100,-100.1667280811038,2.836001473946491,1.5755563744147172
ORD-00818,CUST-085,REST-04,DP-24,2023-03-23,20:15,14:30,Sunny,Medium,bicycle,Snack,Semi-Urban,28.414224690842023,77.21484936145328,28.50132679613967,77.10865362726744,19,4.5,23.0,14.197985272773982,1.1995013519350652,17.030502529446537,2023-03-23 20:15:00,2023-03-23 14:30:00,20,14,15,30,3,3,2023,23,0,0,1,58.48314606741573,0.6173037075119122,40.93820224719101,0.7635882309099168,1.021453730387448,46.0,42.593955818321945,21.296977909160972,7.098992636386991,116.98992636386991,166.98992636386993,100,-66.98992636386993,1.7037582327328777,0.9465323515182654
ORD-00819,CUST-078,REST-27,DP-07,2023-03-23,18:45,19:45,Windy,High,motorcycle,Snack,Semi-Urban,28.6403514509886,77.04062565494534,28.61090950999224,77.22023736309708,33,3.2,37.0,17.833781786554468,1.0273808194110157,18.322085345067578,2023-03-23 18:45:00,2023-03-23 19:45:00,18,19,45,45,3,3,2023,23,0,0,1,60.0,0.48199410233930995,42.0,0.7497454980548892,0.9631086142322096,74.0,53.501345359663404,26.750672679831702,8.916890893277234,163.16890893277235,213.16890893277235,100,-113.16890893277235,2.140053814386536,1.1889187857702979
ORD-00820,CUST-110,REST-17,DP-05,2023-03-23,20:00,15:00,Stormy,Jam,motorcycle,Snack,Semi-Urban,28.58131421572484,77.08738812416165,28.46678109096237,77.03122278692547,36,4.5,39.0,13.867323059364367,1.1675986208229505,16.191467278620134,2023-03-23 20:00:00,2023-03-23 15:00:00,20,15,0,0,3,3,2023,23,0,0,1,58.48314606741573,0.3555723861375479,40.93820224719101,0.6007803214797615,0.9083351806694745,78.0,41.6019691780931,20.80098458904655,6.933661529682183,147.33661529682183,197.33661529682183,100,-97.33661529682183,1.6640787671237238,0.9244882039576244
ORD-00821,CUST-001,REST-12,DP-01,2023-03-24,18:15,21:30,Fog,Medium,bicycle,Snack,Urban,28.45956285766046,77.04341319084095,28.47836005138217,77.23680004470216,25,3.1,27.0,19.018521424768643,1.4014267242990057,26.65306418132398,2023-03-24 18:15:00,2023-03-24 21:30:00,18,21,15,30,4,3,2023,24,0,0,1,58.48314606741573,0.7043896823988386,40.93820224719101,1.0965044811476803,0.8654178674351585,54.0,57.05556427430593,28.527782137152965,9.509260712384322,149.09260712384324,199.09260712384324,100,-99.09260712384324,2.282222570972237,1.2679014283179095
ORD-00822,CUST-051,REST-22,DP-13,2023-03-24,12:30,19:45,Sunny,Jam,scooter,Buffet,Semi-Urban,28.548448536986424,77.2433691675204,28.553570636380886,77.15969918077613,32,3.4,32.0,8.192098659127387,1.0023160115023013,8.211071653849913,2023-03-24 12:30:00,2023-03-24 19:45:00,12,19,30,45,4,3,2023,24,0,0,1,58.48314606741573,0.25600308309773084,40.93820224719101,0.39417799071344795,1.0423631123919308,64.0,24.57629597738216,12.28814798869108,4.0960493295636935,104.96049329563694,154.96049329563692,100,-54.96049329563692,0.9830518390952864,0.5461399106084924
ORD-00823,CUST-173,REST-17,DP-21,2023-03-24,16:15,21:00,Stormy,Medium,bicycle,Meal,Metropolitian,28.62269307366012,77.06679477056804,28.49588543765242,77.08768705181278,27,4.6,30.0,14.247235890029925,1.166749585845572,16.622956574136587,2023-03-24 16:15:00,2023-03-24 21:00:00,16,21,15,0,4,3,2023,24,0,0,0,58.48314606741573,0.4749078630009975,40.93820224719101,0.8372699780536429,0.9083351806694745,60.0,42.741707670089774,21.370853835044887,7.123617945014963,131.23617945014962,181.23617945014962,100,-81.23617945014962,1.709668306803591,0.949815726001995
ORD-00824,CUST-004,REST-10,DP-26,2023-03-24,15:15,13:30,Stormy,High,motorcycle,Drinks,Semi-Urban,28.631123536120597,77.21522106662157,28.45028646915217,77.19673319053526,22,4.5,30.0,20.18909810519683,1.1990843467954717,24.208431513859637,2023-03-24 15:15:00,2023-03-24 13:30:00,15,13,15,30,4,3,2023,24,0,0,0,58.48314606741573,0.6729699368398944,40.93820224719101,1.1250571561236218,0.9757318367966026,60.0,60.56729431559049,30.283647157795244,10.094549052598415,160.94549052598413,210.94549052598413,100,-110.94549052598413,2.4226917726236197,1.3459398736797887
ORD-00825,CUST-190,REST-01,DP-18,2023-03-24,19:15,15:15,Cloudy,High,bicycle,Snack,Metropolitian,28.549885523599627,77.2829895191737,28.4788642105968,77.19248599961432,37,4.0,39.0,11.855842351304906,1.2686978014689614,15.041481125663136,2023-03-24 19:15:00,2023-03-24 15:15:00,19,15,15,15,4,3,2023,24,0,0,1,58.48314606741573,0.3039959577257668,40.93820224719101,0.5294967106496284,0.9407420749279539,78.0,35.567527053914716,17.783763526957358,5.927921175652453,137.27921175652452,187.27921175652452,100,-87.27921175652452,1.4227010821565886,0.7903894900869938
ORD-00826,CUST-193,REST-22,DP-13,2023-03-24,13:45,19:30,Cloudy,Low,motorcycle,Snack,Urban,28.49156435903865,77.15833166272066,28.41072451833976,77.06284586681588,33,3.1,24.0,12.959455432496856,1.4599278082063802,18.919869365113403,2023-03-24 13:45:00,2023-03-24 19:30:00,13,19,45,30,4,3,2023,24,0,0,1,58.48314606741573,0.539977309687369,40.93820224719101,0.8314242484422133,1.0423631123919308,48.0,38.87836629749057,19.439183148745286,6.479727716248428,112.79727716248429,162.7972771624843,100,-62.797277162484306,1.5551346518996227,0.8639636954997905
ORD-00827,CUST-113,REST-26,DP-21,2023-03-24,12:00,20:30,Sunny,High,scooter,Snack,Metropolitian,28.692122774611548,77.16200875767821,28.611327086443247,77.00911922444345,38,4.2,23.0,17.415079088707856,1.1731729971829807,20.43090053067805,2023-03-24 12:00:00,2023-03-24 20:30:00,12,20,0,30,4,3,2023,24,0,0,1,58.48314606741573,0.7571773516829502,40.93820224719101,1.3349154941765358,0.9645311460873421,46.0,52.24523726612357,26.122618633061784,8.707539544353928,133.07539544353926,183.07539544353926,100,-83.07539544353926,2.0898094906449427,1.1610052725805238
ORD-00828,CUST-032,REST-18,DP-21,2023-03-24,20:00,17:30,Stormy,Low,motorcycle,Drinks,Metropolitian,28.599008783286948,77.13831007042934,28.54763499712576,77.1300867760705,43,3.8,25.0,5.768669651504015,1.173476600948114,6.769398854639473,2023-03-24 20:00:00,2023-03-24 17:30:00,20,17,0,30,4,3,2023,24,0,0,1,58.48314606741573,0.2307467860601606,40.93820224719101,0.4068101868848895,0.944956772334294,50.0,17.306008954512045,8.653004477256022,2.8843348257520076,78.84334825752006,128.84334825752006,100,-28.843348257520063,0.6922403581804818,0.38457797676693434
ORD-00829,CUST-034,REST-14,DP-18,2023-03-24,11:00,16:15,Cloudy,Medium,scooter,Snack,Metropolitian,28.52247125580389,77.0977670430181,28.428272919921355,77.17085356080332,39,3.6,39.0,12.678514487870071,1.3687506240548741,17.353724617360925,2023-03-24 11:00:00,2023-03-24 16:15:00,11,16,0,15,4,3,2023,24,0,0,1,58.48314606741573,0.3250901150735916,40.93820224719101,0.5662382746268529,0.9905960867586834,78.0,38.03554346361021,19.017771731805105,6.339257243935036,141.39257243935035,191.39257243935035,100,-91.39257243935035,1.5214217385444084,0.8452342991913381
ORD-00830,CUST-092,REST-47,DP-05,2023-03-24,20:30,17:45,Fog,Jam,scooter,Drinks,Urban,28.484138967261394,77.14269650927747,28.451508197938548,77.26298158351118,29,4.3,40.0,12.304954269697326,1.2261089704449035,15.087214810990208,2023-03-24 20:30:00,2023-03-24 17:45:00,20,17,30,45,4,3,2023,24,0,0,1,58.48314606741573,0.30762385674243314,40.93820224719101,0.519765782591088,1.0246157540826129,80.0,36.91486280909198,18.45743140454599,6.152477134848663,141.5247713484866,191.5247713484866,100,-91.52477134848661,1.476594512363679,0.8203302846464884
ORD-00831,CUST-095,REST-29,DP-13,2023-03-25,14:45,21:00,Fog,High,motorcycle,Meal,Urban,28.61933089490107,77.18084225968002,28.43076036143379,77.27846503869428,40,3.9,43.0,23.0352584427392,1.112302411469991,25.622173514693284,2023-03-25 14:45:00,2023-03-25 21:00:00,14,21,45,0,5,3,2023,25,1,0,1,58.48314606741573,0.5357036847148651,40.93820224719101,0.824843980406608,0.8891884354373896,86.0,69.10577532821759,34.552887664108795,11.5176292213696,201.17629221369597,251.17629221369597,100,-151.17629221369597,2.7642310131287036,1.5356838961826134
ORD-00832,CUST-072,REST-12,DP-04,2023-03-25,11:15,20:00,Stormy,High,motorcycle,Meal,Urban,28.47265503367813,77.2957974716512,28.58377784248276,77.15864156544703,30,3.2,40.0,18.22687088265135,1.2262197580663468,22.35014920403128,2023-03-25 11:15:00,2023-03-25 20:00:00,11,20,15,0,5,3,2023,25,1,0,1,58.48314606741573,0.4556717720662838,40.93820224719101,0.8689012750803686,0.8654178674351585,80.0,54.68061264795405,27.340306323977025,9.113435441325676,171.13435441325672,221.13435441325672,100,-121.13435441325672,2.187224505918162,1.21512472551009
ORD-00833,CUST-039,REST-36,DP-17,2023-03-25,16:45,10:45,Cloudy,High,scooter,Meal,Urban,28.451512996692102,77.28132936779546,28.428263109083748,77.22614104513056,26,4.8,18.0,5.983411492023076,1.0704285101898998,6.4048142492593865,2023-03-25 16:45:00,2023-03-25 10:45:00,16,10,45,45,5,3,2023,25,1,0,0,58.48314606741573,0.33241174955683755,40.93820224719101,0.5128255468149804,1.0598783221261607,36.0,17.950234476069227,8.975117238034613,2.991705746011538,65.91705746011537,115.91705746011537,100,-15.917057460115373,0.7180093790427691,0.39889409946820503
ORD-00834,CUST-154,REST-35,DP-03,2023-03-25,19:45,13:00,Sunny,Medium,bicycle,Buffet,Semi-Urban,28.55895016668862,77.25864588748793,28.626284699910563,77.1317909816984,34,4.6,24.0,14.472604432439509,1.0881934932531117,15.748993973806817,2023-03-25 19:45:00,2023-03-25 13:00:00,19,13,45,0,5,3,2023,25,1,0,1,58.48314606741573,0.6030251846849796,40.93820224719101,0.9020399538037991,0.9792781665980513,48.0,43.417813297318524,21.708906648659262,7.236302216219754,120.36302216219755,170.36302216219755,100,-70.36302216219755,1.736712531892741,0.9648402954959673
ORD-00835,CUST-162,REST-12,DP-17,2023-03-25,13:30,17:00,Sunny,Low,motorcycle,Drinks,Urban,28.48699621779324,77.26673916071145,28.406153275796115,77.22382464697186,37,3.1,17.0,9.920286786412328,1.2491838863697398,12.392262401752928,2023-03-25 13:30:00,2023-03-25 17:00:00,13,17,30,0,5,3,2023,25,1,0,1,58.48314606741573,0.5835462815536664,40.93820224719101,0.9002613214742544,0.8654178674351585,34.0,29.760860359236986,14.880430179618493,4.960143393206164,83.60143393206165,133.60143393206164,100,-33.60143393206164,1.1904344143694794,0.6613524524274885
ORD-00836,CUST-182,REST-07,DP-28,2023-03-25,10:30,19:45,Sunny,Medium,scooter,Snack,Metropolitian,28.588671543477084,77.14035475498761,28.474812736398768,77.06144045748175,29,4.1,20.0,14.822965267522639,1.209462724752274,17.92782396136625,2023-03-25 10:30:00,2023-03-25 19:45:00,10,19,30,45,5,3,2023,25,1,0,0,58.48314606741573,0.7411482633761319,40.93820224719101,1.037918320063171,1.054274735830932,40.0,44.468895802567914,22.234447901283957,7.411482633761319,114.1148263376132,164.11482633761318,100,-64.11482633761318,1.7787558321027166,0.9881976845015092
ORD-00837,CUST-118,REST-29,DP-11,2023-03-25,16:00,13:45,Fog,Jam,scooter,Snack,Urban,28.435381602462268,77.19723329815324,28.66720000276757,77.11131942044106,42,3.2,17.0,27.108504757407275,1.45742295053405,39.50855698810684,2023-03-25 16:00:00,2023-03-25 13:45:00,16,13,0,45,5,3,2023,25,1,0,0,58.48314606741573,1.5946179269063103,40.93820224719101,2.419592805774888,0.8891884354373896,34.0,81.32551427222182,40.66275713611091,13.554252378703637,169.54252378703637,219.54252378703637,100,-119.54252378703637,3.253020570888873,1.8072336504938182
ORD-00838,CUST-003,REST-11,DP-21,2023-03-25,20:45,15:00,Cloudy,Medium,bicycle,Snack,Semi-Urban,28.5964823313702,77.26852001688086,28.615559395436676,77.19026839964408,22,4.7,41.0,7.928109516872716,1.1811969495583166,9.364658777094311,2023-03-25 20:45:00,2023-03-25 15:00:00,20,15,45,0,5,3,2023,25,1,0,1,58.48314606741573,0.19336852480177358,40.93820224719101,0.34091172863294156,1.0646685878962536,82.0,23.78432855061815,11.892164275309074,3.964054758436358,121.64054758436357,171.64054758436356,100,-71.64054758436356,0.9513731420247259,0.5285406344581811
ORD-00839,CUST-123,REST-33,DP-20,2023-03-25,17:15,21:00,Cloudy,Jam,motorcycle,Snack,Semi-Urban,28.48498895839931,77.1178852294974,28.421890499877705,77.00544738968212,41,4.2,23.0,13.040607352266125,1.2902941751390218,16.826219706904084,2023-03-25 17:15:00,2023-03-25 21:00:00,17,21,15,0,5,3,2023,25,1,0,0,58.48314606741573,0.5669829283593968,40.93820224719101,0.8246085684914706,0.9280647306583907,46.0,39.12182205679838,19.56091102839919,6.520303676133063,111.20303676133064,161.20303676133062,100,-61.20303676133062,1.5648728822719349,0.8693738234844084
ORD-00840,CUST-050,REST-06,DP-23,2023-03-25,15:00,16:45,Fog,High,scooter,Buffet,Semi-Urban,28.400072880330352,77.28852874350363,28.64633783134555,77.21673839310168,29,3.3,17.0,28.267378797779863,1.316132143959765,37.20360586124482,2023-03-25 15:00:00,2023-03-25 16:45:00,15,16,0,45,5,3,2023,25,1,0,0,105.0,1.6627869881046977,73.5,2.6444180689813,0.5891519529159979,34.0,84.8021363933396,42.4010681966698,14.133689398889931,175.33689398889933,225.33689398889933,100,-125.33689398889933,3.3920854557335836,1.884491919851991
ORD-00841,CUST-012,REST-47,DP-21,2023-03-26,15:45,19:30,Sunny,Jam,bicycle,Snack,Metropolitian,28.43808081730225,77.12473581862075,28.54791053646206,77.25066065038045,18,3.0,32.0,17.33746222145793,1.0065472282941668,17.450974544663307,2023-03-26 15:45:00,2023-03-26 19:30:00,15,19,45,30,6,3,2023,26,1,0,0,58.48314606741573,0.5417956944205603,40.93820224719101,0.9551942692852569,1.0246157540826129,64.0,52.01238666437379,26.006193332186896,8.668731110728965,150.68731110728964,200.68731110728964,100,-100.68731110728964,2.0804954665749515,1.155830814763862
ORD-00842,CUST-193,REST-15,DP-26,2023-03-26,18:00,13:45,Sunny,Jam,scooter,Buffet,Urban,28.680084613350527,77.18032479961796,28.65403490815065,77.11974249832818,37,3.1,22.0,6.582301951449578,1.3317686860083553,8.766103620792236,2023-03-26 18:00:00,2023-03-26 13:45:00,18,13,0,45,6,3,2023,26,1,0,1,58.48314606741573,0.2991955432477081,40.93820224719101,0.5001888919314558,1.0502443302844255,44.0,19.746905854348732,9.873452927174366,3.291150975724789,76.91150975724788,126.91150975724788,100,-26.911509757247885,0.7898762341739494,0.4388201300966385
ORD-00843,CUST-054,REST-32,DP-04,2023-03-26,19:45,14:00,Stormy,Low,motorcycle,Drinks,Urban,28.660206391734608,77.21294141398171,28.58022193233512,77.13438272515315,33,4.0,36.0,11.743038530100259,1.0890179834348757,12.788380139447831,2023-03-26 19:45:00,2023-03-26 14:00:00,19,14,45,0,6,3,2023,26,1,0,1,58.48314606741573,0.3261955147250072,40.93820224719101,0.6220084632076504,0.9799523869189324,72.0,35.22911559030078,17.61455779515039,5.8715192650501296,130.7151926505013,180.7151926505013,100,-80.71519265050131,1.409164623612031,0.7828692353400173
ORD-00844,CUST-133,REST-11,DP-02,2023-03-26,14:45,12:30,Windy,Jam,bicycle,Meal,Urban,28.47008270961087,77.28517760392278,28.604549909609855,77.25538466366496,29,4.5,22.0,15.232677352639916,1.4805351587347275,22.552514382245626,2023-03-26 14:45:00,2023-03-26 12:30:00,14,12,45,30,6,3,2023,26,1,0,1,58.48314606741573,0.6923944251199962,40.93820224719101,1.2729615958511735,1.0646685878962536,44.0,45.69803205791975,22.849016028959873,7.616338676319958,120.16338676319957,170.16338676319958,100,-70.16338676319958,1.8279212823167899,1.0155118235093277
ORD-00845,CUST-057,REST-23,DP-20,2023-03-26,21:15,13:30,Cloudy,Jam,scooter,Snack,Metropolitian,28.633511571363645,77.07338488221568,28.698050468118712,77.23269639059781,26,3.2,29.0,17.12010084529697,1.0743313638765564,18.39266129083208,2023-03-26 21:15:00,2023-03-26 13:30:00,21,13,15,30,6,3,2023,26,1,0,1,58.48314606741573,0.5903483050102404,40.93820224719101,0.858590702394633,1.0577809798270894,58.0,51.36030253589091,25.680151267945455,8.560050422648485,143.60050422648484,193.60050422648484,100,-93.60050422648484,2.0544121014356365,1.1413400563531313
ORD-00846,CUST-145,REST-26,DP-16,2023-03-26,20:00,13:30,Cloudy,Medium,bicycle,Meal,Metropolitian,28.58257147795219,77.22383929347158,28.469700663777203,77.08644484671001,30,3.4,27.0,18.376401552586614,1.2073120618635118,22.186051248085185,2023-03-26 20:00:00,2023-03-26 13:30:00,20,13,0,30,6,3,2023,26,1,0,1,58.48314606741573,0.6806074649106153,40.93820224719101,1.217220233118369,0.9645311460873421,54.0,55.12920465775984,27.56460232887992,9.188200776293307,145.88200776293309,195.88200776293309,100,-95.88200776293309,2.205168186310394,1.2250934368391075
ORD-00847,CUST-112,REST-34,DP-28,2023-03-26,17:15,19:00,Cloudy,High,motorcycle,Drinks,Semi-Urban,28.69127141343496,77.15624467584323,28.587183672428417,77.09719283196846,34,3.7,21.0,12.929397622362966,1.042674834039322,13.48115752012571,2023-03-26 17:15:00,2023-03-26 19:00:00,17,19,15,0,6,3,2023,26,1,0,0,105.0,0.6156856010649031,73.5,0.8622179883865695,0.6202000246944067,42.0,38.788192867088895,19.394096433544448,6.464698811181483,106.64698811181482,156.64698811181484,100,-56.646988111814835,1.551527714683556,0.8619598414908645
ORD-00848,CUST-047,REST-46,DP-18,2023-03-26,21:45,14:30,Windy,Medium,bicycle,Drinks,Semi-Urban,28.512081697860214,77.0805671421862,28.53809641701722,77.20366346971717,34,3.4,33.0,12.369119110340293,1.4984371259229736,18.534347289897237,2023-03-26 21:45:00,2023-03-26 14:30:00,21,14,45,30,6,3,2023,26,1,0,1,58.48314606741573,0.37482179122243314,40.93820224719101,0.6528603439889029,0.9936599423631124,66.0,37.10735733102088,18.55367866551044,6.184559555170146,127.84559555170148,177.84559555170148,100,-77.84559555170148,1.4842942932408352,0.8246079406893528
ORD-00849,CUST-151,REST-34,DP-08,2023-03-26,11:30,16:45,Stormy,Medium,motorcycle,Snack,Urban,28.60443818375515,77.23298205193892,28.411835585876805,77.16895942773445,21,3.8,22.0,22.311401120938577,1.2510975051656212,27.913738279155698,2023-03-26 11:30:00,2023-03-26 16:45:00,11,16,30,45,6,3,2023,26,1,0,1,58.48314606741573,1.014154596406299,40.93820224719101,1.8706327557350295,1.1135003325205055,44.0,66.93420336281574,33.46710168140787,11.155700560469288,155.55700560469288,205.55700560469288,100,-105.55700560469288,2.677368134512629,1.487426741395905
ORD-00850,CUST-085,REST-29,DP-03,2023-03-26,17:45,13:00,Windy,High,scooter,Drinks,Metropolitian,28.419060716727174,77.16566668405216,28.404341192450858,77.04866887132894,31,4.1,24.0,11.559045264435808,1.297692508660022,15.00008644692045,2023-03-26 17:45:00,2023-03-26 13:00:00,17,13,45,0,6,3,2023,26,1,0,0,58.48314606741573,0.4816268860181587,40.93820224719101,0.7204453562606055,0.8891884354373896,48.0,34.67713579330742,17.33856789665371,5.779522632217904,105.79522632217905,155.79522632217905,100,-55.79522632217905,1.387085431732297,0.7706030176290538
ORD-00851,CUST-142,REST-04,DP-09,2023-03-27,20:15,15:30,Sunny,High,motorcycle,Meal,Metropolitian,28.51887420404492,77.1982921461949,28.43576857334536,77.09297897276875,36,4.4,31.0,13.8328966324193,1.0335382386942138,14.296827621509765,2023-03-27 20:15:00,2023-03-27 15:30:00,20,15,15,30,0,3,2023,27,0,0,1,58.48314606741573,0.44622247201352583,40.93820224719101,0.7319158253667178,1.021453730387448,62.0,41.498689897257904,20.749344948628952,6.91644831620965,131.1644831620965,181.1644831620965,100,-81.1644831620965,1.659947595890316,0.9221931088279534
ORD-00852,CUST-066,REST-17,DP-29,2023-03-27,14:30,13:15,Sunny,Jam,scooter,Snack,Urban,28.68914529835645,77.09687032057337,28.594727522161563,77.2699949830636,24,4.9,15.0,19.89127993611639,1.374980235199589,27.35011676498218,2023-03-27 14:30:00,2023-03-27 13:15:00,14,13,30,15,0,3,2023,27,0,0,1,58.48314606741573,1.3260853290744261,40.93820224719101,2.1259953529951594,0.9083351806694745,30.0,59.67383980834917,29.836919904174586,9.945639968058195,129.45639968058197,179.45639968058197,100,-79.45639968058197,2.386953592333967,1.3260853290744261
ORD-00853,CUST-075,REST-35,DP-20,2023-03-27,18:00,15:45,Cloudy,Jam,scooter,Buffet,Urban,28.561694262335035,77.14438218554828,28.570148926374017,77.20645233101668,44,4.9,27.0,6.134170285729633,1.104952796547793,6.777968611717332,2023-03-27 18:00:00,2023-03-27 15:45:00,18,15,0,45,0,3,2023,27,0,0,1,58.48314606741573,0.22719149206406047,40.93820224719101,0.3304227370416228,0.9792781665980513,54.0,18.4025108571889,9.20125542859445,3.0670851428648165,84.67085142864816,134.67085142864818,100,-34.67085142864818,0.7361004342875559,0.40894468571530884
ORD-00854,CUST-179,REST-13,DP-29,2023-03-27,12:45,11:00,Fog,Low,motorcycle,Snack,Semi-Urban,28.48636385100045,77.18520627529642,28.56602886834912,77.29579229530566,20,4.1,43.0,13.971111751929245,1.4490271447203569,20.244520170467055,2023-03-27 12:45:00,2023-03-27 11:00:00,12,11,45,0,0,3,2023,27,0,0,1,58.48314606741573,0.3249095756262615,40.93820224719101,0.5208987934488285,0.9667146974063401,86.0,41.913335255787736,20.956667627893868,6.985555875964622,155.85555875964621,205.85555875964621,100,-105.85555875964621,1.6765334102315093,0.9314074501286164
ORD-00855,CUST-103,REST-41,DP-06,2023-03-27,19:45,15:45,Cloudy,Medium,scooter,Meal,Semi-Urban,28.43608128893858,77.12147324428095,28.40955702875848,77.23010375899423,18,4.5,40.0,11.024953344867793,1.1025698202410035,12.155780827616333,2023-03-27 19:45:00,2023-03-27 15:45:00,19,15,45,45,0,3,2023,27,0,0,1,58.48314606741573,0.27562383362169485,40.93820224719101,0.46359181898447416,1.1651657060518732,80.0,33.074860034603375,16.537430017301688,5.5124766724338965,135.12476672433897,185.12476672433897,100,-85.12476672433897,1.322994401384135,0.7349968896578528
ORD-00856,CUST-166,REST-39,DP-10,2023-03-27,18:15,12:30,Fog,High,bicycle,Snack,Semi-Urban,28.61105850205446,77.05951176195431,28.540790898908,77.28259232964308,29,4.9,27.0,23.142599185257012,1.0953438603318333,25.349103929691754,2023-03-27 18:15:00,2023-03-27 12:30:00,18,12,15,30,0,3,2023,27,0,0,1,58.48314606741573,0.8571333031576671,40.93820224719101,1.4600302371602265,1.029728499924162,54.0,69.42779755577104,34.71389877788552,11.571299592628506,169.7129959262851,219.7129959262851,100,-119.71299592628509,2.7771119022308413,1.542839945683801
ORD-00857,CUST-192,REST-15,DP-21,2023-03-27,17:30,11:00,Windy,Jam,scooter,Snack,Urban,28.59345681302892,77.28849214769458,28.67738684535276,77.06485657216115,32,3.2,38.0,23.73714865457161,1.0182748339240475,24.170941104064333,2023-03-27 17:30:00,2023-03-27 11:00:00,17,11,30,0,0,3,2023,27,0,0,0,58.48314606741573,0.6246618066992529,40.93820224719101,1.1012885191688937,1.0502443302844255,76.0,71.21144596371482,35.60572298185741,11.868574327285804,194.68574327285805,244.68574327285805,100,-144.68574327285805,2.848457838548593,1.5824765769714406
ORD-00858,CUST-038,REST-29,DP-10,2023-03-27,20:15,20:15,Sunny,High,motorcycle,Meal,Urban,28.512181614081133,77.15344026201278,28.519277560793192,77.23144546244508,28,3.0,30.0,7.662266082106159,1.2360334725549995,9.470817353106067,2023-03-27 20:15:00,2023-03-27 20:15:00,20,20,15,15,0,3,2023,27,0,0,1,0.0,0.25540886940353863,0.0,0.43506030018236164,inf,60.0,22.98679824631848,11.49339912315924,3.8311330410530795,98.31133041053079,148.3113304105308,100,-48.311330410530786,0.9194719298527391,0.5108177388070773
ORD-00859,CUST-050,REST-29,DP-13,2023-03-27,12:00,15:00,Fog,Jam,bicycle,Snack,Semi-Urban,28.68528240555975,77.2201761110863,28.587476740936538,77.00606525604434,27,3.1,43.0,23.55655089313443,1.2824205666313082,30.2094053442527,2023-03-27 12:00:00,2023-03-27 15:00:00,12,15,0,0,0,3,2023,27,0,0,1,58.48314606741573,0.5478267649566146,40.93820224719101,0.8435103626748499,0.8891884354373896,86.0,70.66965267940328,35.33482633970164,11.778275446567214,203.78275446567213,253.78275446567213,100,-153.78275446567213,2.8267861071761313,1.5704367262089618
